qualifyId,year,raceId,driverId,constructorId,number,position,q1,q2,q3
1474,2013,Spanish Grand Prix,hamilton,mercedes,10,2,1:21.728,1:21.001,1:20.972
1475,2013,Spanish Grand Prix,vettel,red_bull,1,3,1:22.158,1:21.602,1:21.054
1476,2013,Spanish Grand Prix,raikkonen,lotus_f1,7,4,1:22.210,1:21.676,1:21.177
1477,2013,Spanish Grand Prix,alonso,ferrari,3,5,1:22.264,1:21.646,1:21.218
1478,2013,Spanish Grand Prix,massa,ferrari,4,6,1:22.492,1:21.978,1:21.219
1479,2013,Spanish Grand Prix,grosjean,lotus_f1,8,7,1:22.613,1:21.998,1:21.308
1480,2013,Spanish Grand Prix,webber,red_bull,2,8,1:22.342,1:21.718,1:21.570
1481,2013,Spanish Grand Prix,perez,mclaren,6,9,1:23.116,1:21.790,1:22.069
1482,2013,Spanish Grand Prix,resta,force_india,14,10,1:22.663,1:22.019,1:22.233
1483,2013,Spanish Grand Prix,ricciardo,toro_rosso,19,11,1:22.905,1:22.127,
1484,2013,Spanish Grand Prix,vergne,toro_rosso,18,12,1:22.775,1:22.166,
1485,2013,Spanish Grand Prix,sutil,force_india,15,13,1:22.952,1:22.346,
1486,2013,Spanish Grand Prix,button,mclaren,5,14,1:23.166,1:22.355,
1487,2013,Spanish Grand Prix,hulkenberg,sauber,11,15,1:23.058,1:22.389,
1488,2013,Spanish Grand Prix,gutierrez,sauber,12,16,1:23.218,1:22.793,
1489,2013,Spanish Grand Prix,bottas,williams,17,17,1:23.260,,
1490,2013,Spanish Grand Prix,maldonado,williams,16,18,1:23.318,,
1491,2013,Spanish Grand Prix,garde,caterham,21,19,1:24.661,,
1492,2013,Spanish Grand Prix,jules_bianchi,marussia,22,20,1:24.713,,
1493,2013,Spanish Grand Prix,chilton,marussia,23,21,1:24.996,,
1494,2013,Spanish Grand Prix,pic,caterham,20,22,1:25.070,,
1495,2013,Monaco Grand Prix,rosberg,mercedes,9,1,1:24.620,1:16.135,1:13.876
1496,2013,Monaco Grand Prix,hamilton,mercedes,10,2,1:23.779,1:16.265,1:13.967
1497,2013,Monaco Grand Prix,vettel,red_bull,1,3,1:24.243,1:15.988,1:13.980
1498,2013,Monaco Grand Prix,webber,red_bull,2,4,1:25.352,1:17.322,1:14.181
1499,2013,Monaco Grand Prix,raikkonen,lotus_f1,7,5,1:25.835,1:16.040,1:14.822
1500,2013,Monaco Grand Prix,alonso,ferrari,3,6,1:23.712,1:16.510,1:14.824
1501,2013,Monaco Grand Prix,perez,mclaren,6,7,1:24.682,1:17.748,1:15.138
1502,2013,Monaco Grand Prix,sutil,force_india,15,8,1:25.108,1:17.261,1:15.383
1503,2013,Monaco Grand Prix,button,mclaren,5,9,1:23.744,1:17.420,1:15.647
1504,2013,Monaco Grand Prix,vergne,toro_rosso,18,10,1:23.699,1:17.623,1:15.703
1505,2013,Monaco Grand Prix,hulkenberg,sauber,11,11,1:25.547,1:18.331,
1506,2013,Monaco Grand Prix,ricciardo,toro_rosso,19,12,1:24.852,1:18.344,
1507,2013,Monaco Grand Prix,grosjean,lotus_f1,8,13,1:23.738,1:18.603,
1508,2013,Monaco Grand Prix,bottas,williams,17,14,1:24.681,1:19.077,
1509,2013,Monaco Grand Prix,garde,caterham,21,15,1:26.095,1:19.408,
1510,2013,Monaco Grand Prix,maldonado,williams,16,16,1:23.452,1:21.688,
1511,2013,Monaco Grand Prix,resta,force_india,14,17,1:26.322,,
1512,2013,Monaco Grand Prix,pic,caterham,20,18,1:26.633,,
1513,2013,Monaco Grand Prix,gutierrez,sauber,12,19,1:26.917,,
1514,2013,Monaco Grand Prix,chilton,marussia,23,20,1:27.303,,
1515,2013,Monaco Grand Prix,jules_bianchi,marussia,22,21,,,
1516,2013,Monaco Grand Prix,massa,ferrari,4,22,,,
1517,2013,Canadian Grand Prix,vettel,red_bull,1,1,1:22.318,1:28.166,1:25.425
1518,2013,Canadian Grand Prix,hamilton,mercedes,10,2,1:23.801,1:27.649,1:25.512
1519,2013,Canadian Grand Prix,bottas,williams,17,3,1:23.446,1:28.419,1:25.897
1520,2013,Canadian Grand Prix,rosberg,mercedes,9,4,1:23.840,1:28.420,1:26.008
